id,obiskali,zelijo
1795,231,306
5949,222,306
5722,105,308
5549,46,306
3938,898,305
1952,343,306
1673,900,305
282,44,304
34957,46,304
29433,44,305
28098,35,305
27269,154,306
26023,349,303
25215,41,303
20737,39,308
1224,181,302
17682,57,304
16512,67,304
15273,44,305
10092,41,305
10764,94,305
12677,211,305
11768,58,303
11443,204,307
10512,132,305
10158,301,303
9995,71,304
5627,80,306
1246,81,304
1426,161,303
393,59,306
1526,27,305
33024,80,307
35077,426,308
34437,80,305
33602,199,307
30742,564,303
29155,178,304
27866,127,304
26696,65,304
26039,95,306
22481,123,305
23463,66,302
20608,99,303
20358,159,302
19820,163,302
18300,133,307
16222,265,304
5706,72,302
5615,93,303
12293,669,303
11358,67,303
10654,235,302
10618,104,305
8390,258,302
7592,260,302
5483,70,303
4255,184,305
4343,151,303
3738,64,304
2751,46,303
2188,61,302
2070,65,303
1091,31,304
2597,139,305
953,1211,304
34298,182,306
33389,120,303
33350,61,309
31719,177,302
25722,54,303
27056,223,310
26408,50,303
26210,62,301
25880,297,301
24680,31,303
24283,42,302
23115,158,304
19841,80,302
3554,56,303
16362,231,302
16330,128,304
9392,26,303
8537,114,304
13087,174,303
12954,249,301
11753,169,301
10091,153,302
9643,94,301
6597,87,302
5172,41,302
2215,769,301
2542,74,301
2333,107,305
35538,98,303
34311,114,303
34135,145,302
33853,61,303
33675,178,304
28330,43,300
27580,48,300
27115,91,301
25162,395,302
25517,114,306
24436,118,306
21160,348,301
17619,129,305
17091,118,300
8910,9,302
15392,85,300
14723,450,303
14471,220,303
12011,136,303
10978,63,303
11092,290,302
10733,405,302
4783,219,302
4562,112,302
6172,66,302
3306,208,300
2766,216,301
2690,109,302
8555,69,302
35948,99,299
34220,80,304
29513,41,299
29266,697,299
25984,71,299
24693,24,302
18941,57,303
18753,377,300
17579,405,300
16445,79,300
16264,71,301
15705,131,302
15050,14,302
14257,169,305
13720,113,301
13052,98,302
12104,104,300
12074,120,300
10431,40,299
5503,96,301
4863,66,300
4658,27,299
3474,167,300
1865,49,302
1274,202,301
29304,335,299
27535,202,299
26238,88,299
18699,123,299
24632,113,301
23747,91,301
22215,300,301
21102,123,299
18797,157,298
18026,83,302
16121,51,299
15163,38,299
15210,73,301
15143,107,299
14147,206,297
13331,129,299
13040,97,299
12973,64,300
10391,42,298
18142,63,300
11283,128,298
11169,63,300
8507,33,299
7798,27,298
10731,52,300
6905,112,301
10620,34,301
5786,43,300
3837,40,298
5103,305,300
2241,457,299
234,88,300
2083,260,298
4146,67,299
35216,178,299
32356,70,298
31505,54,298
31173,139,303
29307,79,297
28512,52,298
25643,150,299
24898,110,297
24103,306,301
19793,461,299
19839,57,298
19156,238,300
19338,90,299
18484,17,298
18231,17,298
16836,52,302
16824,102,297
16775,148,296
19475,32,299
13535,295,297
9762,129,299
10681,138,298
10182,363,299
8953,125,300
1612,32,299
37583,60,296
35439,129,296
33120,38,297
31152,26,298
31167,48,300
28613,229,298
27938,121,299
26000,35,296
27657,234,302
25822,26,297
21868,47,296
21583,30,296
15821,12,297
203,101,297
9062,292,296
10286,374,298
9841,356,298
8542,98,297
10356,192,298
10276,109,298
4752,155,298
4545,166,296
4409,482,301
3817,78,298
3472,244,297
3117,1061,295
2702,55,299
1603,132,296
830,579,299
37921,46,297
34273,63,297
27706,239,299
27230,153,297
26482,63,296
25382,198,296
19196,44,297
21821,26,296
20838,109,296
20723,367,299
18742,19,297
18303,45,297
17612,64,295
17192,95,295
14817,98,295
14026,91,298
13592,96,298
10087,186,296
5675,85,295
3413,124,298
2614,1291,297
2176,186,298
38685,103,301
33593,102,296
33116,53,296
31908,411,297
41080,32,294
31150,95,296
30839,51,294
30051,471,298
29432,145,299
26756,199,294
25958,522,294
24420,122,294
22878,78,296
22802,411,297
22169,375,296
19945,131,295
19618,492,295
18804,30,296
18450,85,296
17082,32,308
16490,137,296
16311,189,295
15475,405,298
12024,370,297
10626,294,295
10446,114,294
10161,372,296
8967,417,293
8508,56,295
3219,89,298
5096,100,294
33487,43,298
31936,102,293
31881,99,294
28740,144,293
28433,82,296
27815,118,298
26140,38,295
25961,154,294
24602,78,294
23816,61,293
21781,88,295
21816,52,295
19278,143,295
13979,130,296
15126,174,294
12497,86,297
11519,592,296
9332,393,296
6868,334,294
11675,71,294
4106,49,294
6911,112,296
5711,35,294
4458,15,295
4200,172,295
190,58,294
2171,71,295
1326,86,298
35851,90,293
35404,180,297
34427,67,294
32605,69,295
32273,39,298
31882,48,297
30730,50,300
28911,50,296
26626,85,294
18874,119,294
24403,123,293
22311,97,294
21588,13,294
21111,92,293
17645,57,294
15231,81,294
10494,28,293
9194,89,296
4436,43,292
7601,101,293
6256,63,295
9284,122,294
3652,190,292
1934,48,293
1757,488,295
37415,44,296
36147,55,294
35101,100,296
34443,167,291
32955,265,291
31501,52,292
28867,36,293
28629,44,291
27400,63,291
26979,70,292
26327,160,292
25400,231,292
16035,597,292
20041,186,296
19420,58,293
18731,416,291
17008,106,291
12898,24,293
13770,240,291
13744,88,293
12375,61,292
12189,98,293
9697,149,293
9478,314,292
9001,29,293
8629,345,294
3278,28,294
4089,14,292
3248,168,291
2433,262,296
2140,47,291
1542,61,291
271,95,293
791,424,295
35953,59,295
34413,99,293
31701,68,294
31587,59,293
30695,138,294
30133,21,291
29532,33,290
29253,428,291
26787,39,291
25764,116,290
24118,110,290
23212,499,292
19011,301,289
18154,227,293
17646,126,291
15539,659,292
14578,62,290
13669,56,292
11771,117,291
9635,364,294
7730,204,291
10381,45,292
4617,253,298
2240,239,291
4927,173,291
954,97,291
37409,38,292
33139,409,293
32640,106,290
28571,44,290
28081,22,291
27482,149,293
24883,81,290
23415,50,295
22755,177,290
21535,130,292
21093,140,290
20878,252,289
19960,49,290
19676,275,292
11039,354,292
17572,20,290
16843,100,290
8665,42,289
14235,35,291
12101,144,289
10605,56,291
8736,154,292
8192,40,289
7429,457,290
4434,221,289
4193,295,289
3539,534,289
2936,55,291
2396,168,290
4972,172,290
39666,147,291
37526,43,289
36051,50,289
32052,61,289
32567,91,294
30262,55,290
26905,177,289
25418,168,289
24792,173,289
24265,155,291
21942,80,288
13190,351,290
14291,183,290
17323,19,290
17863,34,287
12529,111,290
8384,133,290
10266,62,291
8802,187,290
6953,368,288
4331,528,291
6125,46,288
3861,38,290
1641,176,289
36020,341,288
35798,91,293
35486,146,287
32440,141,287
32521,109,289
27334,79,288
31939,61,288
31889,88,289
25070,54,290
22112,19,289
21177,15,289
20801,17,287
20338,103,289
19444,382,289
18769,12,288
16817,193,293
14268,136,289
14247,515,289
13477,35,287
12329,118,289
12201,62,288
9209,357,287
9197,260,290
7910,487,289
6320,1606,287
4983,98,291
3564,109,291
483,216,288
413,71,287
254,68,289
32799,189,286
31345,99,289
31270,68,287
30144,62,288
26827,62,287
19753,239,288
22531,89,289
24130,108,288
23385,172,287
21097,234,287
20145,88,288
18728,54,288
18916,38,289
19274,75,288
18763,174,287
17446,317,289
3675,86,288
16009,65,287
15932,42,290
15155,138,288
15000,51,288
13388,208,289
12618,84,286
12216,67,290
11954,275,290
10935,494,287
8732,195,286
1632,162,287
4805,39,288
4700,136,289
3753,57,287
3118,24,288
2967,101,289
35801,60,287
34295,236,288
31499,35,290
31286,50,289
30286,93,287
29030,118,286
29224,62,288
28237,391,286
27549,104,287
26383,49,285
24241,152,287
20404,11,289
13701,86,287
16897,159,286
16323,111,285
15623,154,285
14513,63,286
11407,93,287
8536,37,286
13674,194,286
13452,1482,286
13066,36,286
13045,110,288
12969,48,285
12267,107,285
10550,233,287
9928,205,286
9685,83,286
9466,41,287
2801,29,286
2764,300,288
1863,64,286
4784,239,288
1576,42,288
681,251,285
33741,75,287
32392,89,285
31663,41,286
29581,25,287
29145,46,285
25046,155,283
26532,102,287
26264,35,288
25749,80,287
24248,46,284
21979,51,284
19921,86,286
18921,50,285
17960,18,285
17225,146,285
15012,61,286
12142,198,285
9692,173,284
9949,84,284
4573,205,284
2873,102,286
2386,108,283
407,547,284
37266,54,283
36527,85,289
36133,59,297
36158,74,288
35198,90,287
32209,245,284
31518,32,285
30649,22,283
29944,329,284
28307,28,286
28903,636,287
28524,80,284
28126,109,287
26503,190,284
26683,25,285
26597,139,284
23330,56,284
20057,31,287
18388,39,284
15633,11,284
15153,81,284
9735,47,283
9373,242,283
425,18,285
4229,424,284
3725,104,285
2786,63,285
2775,79,285
4959,145,285
1919,190,284
685,39,287
34635,59,283
29854,38,283
29554,36,283
28869,75,285
26534,72,284
25480,155,285
24731,28,283
22046,91,286
19579,185,285
18291,98,282
17437,191,286
17429,544,283
15994,192,284
15032,225,283
14245,80,282
13219,69,282
13405,290,282
12938,76,284
10940,65,283
10181,153,282
8586,171,283
5509,102,282
7673,60,282
4572,92,282
4040,14,284
5087,191,282
8283,89,284
3246,291,283
2560,95,284
1879,93,283
718,55,284
1945,98,282
1601,49,284
31412,458,283
34840,43,286
34495,65,281
31868,212,283
30582,52,283
26096,11,284
29411,258,284
29443,115,282
28435,118,282
28021,84,282
27529,104,283
27345,100,281
26790,27,282
26509,165,283
25602,92,283
25027,26,282
24584,222,282
23198,33,283
21591,140,281
17656,148,281
17349,68,281
17352,1064,284
4947,89,283
16207,70,281
15102,144,282
14008,65,282
14088,130,282
11960,112,282
12664,194,285
10341,105,282
7237,400,286
2208,1130,282
9042,218,286
8649,116,285
7428,158,281
5563,325,282
8465,110,282
35409,42,282
35337,97,281
33257,53,282
32967,61,282
32677,75,284
32658,37,281
31730,24,281
28532,19,286
28460,185,281
25216,90,281
23957,121,284
19366,57,282
21541,257,283
19845,197,282
16599,89,284
14782,97,283
10053,201,283
9399,159,280
8796,67,281
7063,266,284
6700,234,282
5864,66,280
5773,49,281
734,101,281
8479,32,280
7636,131,281
7127,188,282
3569,102,281
2079,51,281
2522,111,281
1979,138,281
36530,101,282
34707,79,281
29366,134,280
28487,174,283
20260,159,282
19629,171,280
19288,83,281
17905,79,284
17769,74,280
15396,154,279
14215,372,280
11600,162,279
10819,147,279
10454,119,279
8502,66,281
8000,161,280
6396,392,284
3930,42,279
2010,152,280
1984,11,281
1678,66,279
1364,18,281
973,321,279
38078,31,285
34293,52,279
33151,172,280
24978,204,281
30326,141,281
23500,71,279
31514,52,277
31436,72,281
30283,53,279
26899,142,282
25952,60,280
25267,146,280
22617,21,279
20525,64,279
13012,292,278
10585,136,282
2731,296,279
8959,79,280
7898,137,281
5415,141,279
396,222,280
36241,106,279
34222,93,280
33805,95,280
30462,45,277
26809,38,277
28253,375,279
28082,213,281
26234,49,276
25547,61,280
24331,244,279
21613,147,279
21181,49,278
18988,47,278
18703,16,278
18809,53,279
13700,44,278
14688,66,277
5369,255,277
12809,28,280
12167,107,280
12072,111,279
8453,114,279
387,43,278
11330,22,280
7313,392,280
1142,128,280
6982,31,279
6251,169,280
3199,119,278
8672,50,277
2467,65,278
2016,325,280
272,158,278
33528,68,280
32550,262,281
27689,156,278
27127,22,278
26750,42,280
23527,362,277
21898,263,277
21209,28,277
16029,81,277
15698,40,277
15613,54,279
15068,93,278
12204,218,276
12107,63,277
11538,622,277
10897,34,279
10638,75,278
13095,78,276
7562,34,278
8285,35,277
6755,286,277
3201,108,278
2092,298,278
36677,58,311
36346,83,279
35419,137,277
34863,236,278
34565,85,278
33318,41,279
32084,58,276
32725,129,279
32204,213,279
25138,153,278
29001,28,281
27568,66,275
23749,145,276
26003,39,276
25685,149,276
25409,59,276
22456,109,276
17462,34,276
23834,369,277
21323,165,275
20861,33,277
18194,7,275
16533,111,276
17203,71,278
16076,32,275
15766,93,275
12724,79,276
12629,65,275
1008,55,276
11996,147,275
10032,80,275
9878,13,276
9377,261,277
9311,414,276
1730,221,276
10415,65,275
9125,203,278
8627,12,276
4938,378,276
2158,315,277
2146,328,277
843,184,278
1103,122,275
36497,84,274
33985,107,276
30738,36,274
25077,173,277
30645,164,275
29444,74,283
28494,59,275
27888,21,275
26898,28,274
21348,439,274
18609,53,275
18563,316,274
18807,85,275
18693,75,277
16245,52,274
17732,261,275
17353,508,276
16493,154,275
13489,75,275
13448,109,276
6959,91,276
10843,68,276
7431,75,276
3479,8,275
3746,351,276
2084,176,276
979,92,275
544,53,274
35547,102,275
32778,163,274
32169,61,274
31741,86,275
31103,68,277
28423,112,279
26154,72,278
25858,423,272
25053,482,276
24922,22,274
21939,29,275
21357,345,273
19726,257,277
15366,107,276
17193,188,274
16032,74,272
15876,25,274
15648,14,275
16967,40,276
15359,377,274
14555,170,274
13343,104,276
12138,160,275
4661,48,273
10398,47,273
12530,818,275
9100,109,274
8169,178,272
9241,60,274
4639,122,275
4469,69,273
4056,140,273
3748,109,275
2530,82,274
2314,57,274
1857,89,275
958,192,273
40447,34,276
33537,41,279
28550,182,274
27716,13,273
25484,58,274
25177,51,280
16982,123,272
10702,63,274
10646,66,274
10442,32,272
9719,70,275
10533,132,274
5396,83,275
4644,27,274
4280,37,272
4180,108,272
5086,498,272
616,111,272
2033,32,273
37327,53,275
35971,134,286
35480,114,277
34012,64,271
34160,75,272
33515,36,276
32115,99,278
31227,224,275
29230,590,276
29002,250,275
27152,50,273
23983,20,274
21696,434,271
14110,186,272
19764,278,272
19145,20,272
1820,48,271
15826,16,274
14925,71,271
14741,53,272
12856,39,272
12333,309,271
11205,76,271
10982,57,272
10808,911,274
8486,94,272
4842,24,271
4776,111,271
4051,540,274
3899,30,273
2841,68,271
255,26,271
2248,280,273
39931,55,276
33781,93,273
32431,72,270
30878,152,277
29023,118,273
23761,37,272
20347,88,271
20061,270,270
13188,87,273
12986,248,272
12366,44,270
13392,160,272
9065,211,270
9052,208,271
8986,267,275
2669,121,271
7466,106,270
5032,80,271
2741,172,271
1922,107,272
35005,121,272
35090,92,271
34749,124,273
33221,54,273
32964,84,271
32231,75,270
32019,41,271
31525,64,270
30897,75,269
29994,161,271
29756,201,270
28932,114,269
27401,63,272
23903,151,271
23091,81,273
22844,142,270
22192,93,269
21207,267,271
19925,87,271
20569,101,270
17808,85,270
17334,14,269
16748,86,271
16522,53,270
15597,70,269
9877,52,270
14820,29,270
12930,123,270
11108,447,269
8746,124,272
5075,1893,269
4793,343,269
4720,82,271
6795,10,271
5587,1125,270
3392,55,272
2889,302,270
1258,78,270
913,309,269
36609,519,271
35301,182,275
33429,44,274
31852,96,269
31439,84,269
29892,47,270
27906,366,269
25908,15,269
25859,383,268
23716,26,268
22689,20,268
14588,159,272
13016,80,269
9632,468,271
9923,161,269
8821,142,268
7890,43,271
4988,50,268
4650,109,269
3074,221,269
2503,42,271
1583,305,269
465,627,268
936,115,267
402,80,269
34905,76,269
33158,48,267
30552,106,273
31261,130,270
27644,27,269
22498,62,269
21063,75,269
19117,15,268
19261,207,270
19257,39,268
18556,47,270
17753,71,268
16786,93,270
13534,34,267
12474,54,268
9731,291,273
7785,1160,267
2782,27,267
3491,49,267
286,42,268
930,775,270
4134,93,267
37329,57,270
34101,54,269
33710,39,268
39692,104,269
31036,213,267
30299,33,268
27821,176,271
29802,91,267
26713,74,269
27022,62,266
26523,287,269
26262,63,269
22701,296,267
24223,165,268
22879,228,267
22465,96,267
21910,264,268
17312,128,268
15506,238,272
14563,78,267
14240,23,267
11087,42,266
11297,120,270
8811,55,266
5009,25,268
3445,41,268
2064,135,267
35854,32,268
28510,103,268
25896,49,265
24670,218,265
20166,63,266
24251,34,265
20894,126,266
19593,218,264
19990,121,266
17331,256,266
16192,90,267
14124,255,266
12041,56,267
8438,27,268
7680,430,267
5637,46,267
4860,22,266
6275,280,265
3900,726,266
37205,78,272
36449,55,265
36169,232,269
34583,107,266
33885,105,264
32418,200,265
31004,27,265
29520,77,265
28756,77,264
26274,184,269
25436,206,265
24644,41,266
24304,31,265
24268,78,266
23540,292,266
21166,15,266
20829,95,265
18725,91,268
18561,351,264
17316,29,266
17689,127,268
16202,98,266
14440,22,267
12903,680,264
11442,17,266
8647,106,266
3473,96,268
1501,24,266
4041,419,266
3708,12,266
3069,102,265
1769,22,266
2506,193,265
1517,40,264
328,8,267
266,7,266
38385,23,266
38419,45,56
32592,48,263
30780,8,265
30573,33,264
29800,32,266
28558,179,264
27934,40,265
27742,73,264
21649,260,264
15498,32,264
14963,85,264
12042,73,266
11031,60,263
8396,139,264
8274,260,264
10546,165,264
4828,74,265
3970,32,265
4563,84,264
4357,81,265
4278,80,264
4228,44,264
4073,376,265
3212,78,263
2809,78,263
2657,134,265
902,101,265
40779,36,269
36730,117,266
35091,138,263
33972,88,262
33591,78,265
30235,68,265
28573,89,265
27507,55,262
27109,40,264
24433,100,263
24341,21,263
23103,223,263
24102,49,264
21561,105,263
22826,82,263
22413,84,269
19228,312,264
1049,47,265
14854,249,264
17241,73,263
17859,12,263
14966,92,264
13293,70,264
12126,192,263
8011,113,262
9806,111,262
9549,75,263
2842,149,263
7792,40,261
6975,37,264
5057,200,263
2594,132,262
2338,41,263
1451,65,264
39714,16,263
34525,208,262
34980,50,263
34971,115,262
32801,37,263
23488,101,261
26367,310,262
25035,92,264
24847,130,261
23719,76,262
19565,438,262
17650,30,262
14725,473,266
15453,196,263
13873,15,265
12538,81,261
8966,68,261
7229,86,264
10257,514,264
9600,41,261
8612,57,263
3583,223,264
2700,92,261
2267,322,261
1871,94,262
1357,513,265
40703,130,274
28272,40,265
33759,58,264
33233,96,260
33013,128,260
32822,48,262
32293,43,260
31506,211,262
31438,74,261
31391,58,264
28392,141,263
27047,114,263
24979,41,262
26318,41,262
25682,101,261
25654,399,264
24789,43,261
24003,43,262
16681,89,260
14998,144,260
14771,132,261
14528,286,260
12926,24,264
13635,372,260
12028,113,261
11637,108,262
11597,52,260
11106,93,260
9257,85,261
9271,228,262
11651,37,260
10916,29,260
5682,176,261
4695,226,261
4329,88,262
4238,56,261
1174,87,262
164,61,263
30989,49,260
37108,80,263
32845,48,260
32819,64,261
30298,369,260
29574,70,260
28666,16,262
26748,74,261
26540,225,262
25720,50,258
25089,41,260
24489,90,260
23801,51,263
23040,84,259
20093,59,260
20631,63,260
17751,34,265
17337,190,261
18265,163,260
15442,264,259
14518,289,260
14448,23,261
14406,52,262
13443,447,260
12742,35,260
12738,377,260
12307,57,263
9219,72,260
11915,86,259
11349,76,259
9855,41,259
7502,47,260
8220,274,261
4542,49,259
3243,26,259
1480,82,260
648,131,260
34547,110,260
33829,115,260
31686,109,267
30516,44,260
30075,232,258
30140,68,259
29267,102,257
28374,66,262
27262,83,259
26299,409,260
26100,315,261
25762,39,257
23114,125,260
19279,106,258
18695,87,260
17068,226,260
16002,192,261
15921,249,259
12922,99,259
6746,44,258
5407,76,259
5557,163,259
3383,33,260
1951,5,260
1141,50,258
35094,115,261
34930,56,261
32712,128,259
29402,103,257
29265,38,262
27438,92,258
26951,107,257
25700,38,259
24348,1480,259
19838,67,257
19679,56,260
14624,59,259
13884,142,258
13210,326,257
13151,47,260
11877,133,258
10960,92,257
10871,253,259
10112,77,260
9914,52,259
8026,125,259
8312,186,257
9367,55,258
4740,383,258
3477,153,258
520,68,258
1023,78,259
35413,76,258
33096,91,257
33594,76,257
33706,152,257
32174,92,262
26641,57,258
26489,115,258
23912,56,257
23665,92,257
23010,447,256
21548,84,257
22000,935,258
21321,172,256
20222,156,257
18813,70,256
17184,250,257
17279,8,257
16981,9,257
16716,54,258
15940,154,258
15563,121,256
17003,33,257
14964,857,256
11962,95,256
12905,243,259
12424,857,259
11150,75,256
10738,148,257
10026,315,257
9095,397,257
11232,133,258
2239,23,256
3819,156,256
1942,20,258
38591,26,259
34542,91,259
33459,98,256
33622,67,257
33556,56,257
33111,47,255
31039,43,256
29921,139,257
24527,167,257
28372,57,256
25449,217,255
23922,52,257
23726,86,259
23477,45,256
23421,41,257
20901,131,258
18856,136,260
17467,37,256
16940,286,256
16249,47,256
12790,94,255
12486,18,255
10637,1228,257
10537,73,256
9080,128,256
8712,6,255
2704,72,255
372,215,256
11179,108,257
5668,149,255
4770,42,258
3390,25,257
2238,111,255
2143,76,258
1662,225,254
36294,114,256
36247,135,262
34633,111,254
32436,70,257
31619,13,258
31538,178,255
31377,26,257
30823,25,255
30713,37,261
30629,118,256
30062,389,255
28438,23,257
27772,71,257
27176,208,257
26837,30,260
26252,34,255
25877,104,255
25784,119,254
25724,94,255
24699,9,254
24809,45,256
19684,573,257
19039,72,254
19229,52,254
6467,106,255
17640,62,255
611,22,255
14970,374,256
12228,245,254
11957,127,257
9450,70,257
11170,134,256
11167,41,254
7000,163,254
6833,315,254
3527,12,256
1546,226,255
604,59,254
36374,59,254
32110,54,254
31250,149,254
30020,71,258
24533,106,257
24504,79,253
19287,54,255
23364,105,254
19782,92,257
20491,235,253
19167,36,253
18667,160,253
18023,127,253
2553,177,254
3876,41,253
17336,100,255
15121,389,256
13854,169,254
10291,82,254
11932,136,254
7766,57,254
5547,52,253
5707,32,252
5209,27,254
4175,279,255
37853,46,256
37131,67,255
35007,93,257
31596,284,254
31238,64,254
31721,60,256
30593,157,253
29334,130,254
28470,185,255
26631,101,256
26447,46,254
26485,667,252
26060,16,252
10235,109,255
18532,21,255
15135,76,256
15308,147,252
13146,38,253
14072,84,252
11359,458,253
12023,101,251
8628,73,254
7894,164,252
5529,13,253
9956,26,255
4823,91,254
4555,46,254
4332,134,254
3640,80,252
2081,58,252
36442,133,254
36329,52,251
33193,362,254
31308,48,251
31168,50,252
28989,123,255
26644,75,256
28310,103,254
27512,88,254
26791,166,253
23652,41,254
25846,72,253
23061,289,252
22537,145,253
22791,17,251
21940,41,254
21042,112,252
20860,2339,252
20563,16,253
20050,81,252
18629,119,256
17552,58,253
13747,238,252
12850,113,252
12134,58,252
10910,435,252
9179,62,254
8301,248,251
7568,20,252
5456,121,251
6896,274,251
6766,229,252
4848,290,253
4187,41,255
3434,90,251
2423,85,253
963,129,251
35679,112,252
34263,165,250
33018,69,252
33012,72,251
31543,91,250
31034,93,250
27449,93,253
26811,109,252
25582,99,250
21672,47,251
18491,11,250
19463,71,251
18341,143,251
7964,73,252
14535,51,250
13196,62,256
9706,26,250
10818,31,252
8025,23,251
4778,44,251
3555,13,251
4240,75,252
3620,55,250
3909,513,255
3141,494,252
2756,53,251
1479,50,250
692,272,252
35383,119,271
35271,94,249
34945,189,252
34325,114,249
34310,84,252
34335,255,252
33915,264,252
31843,170,251
31668,48,253
30345,94,253
28856,127,252
28643,158,252
24961,128,253
27702,67,249
27328,62,251
27036,67,249
26305,186,250
25478,85,253
20868,35,250
21953,93,250
21841,122,252
21300,138,254
20211,2080,249
19209,118,251
18218,76,249
4790,99,251
16480,70,250
15552,154,251
19259,54,251
13068,173,251
12940,59,249
12016,94,250
12001,513,252
11643,69,249
9553,52,249
9167,51,249
6280,144,249
5190,566,250
8793,33,250
4852,28,249
2538,45,249
2405,45,250
2113,38,249
1304,67,253
39651,36,249
35599,68,248
29827,36,250
29004,52,250
28667,32,248
27740,83,249
27386,31,251
27380,162,249
27163,36,251
26771,70,248
26325,62,250
24361,54,251
24180,82,251
24058,187,250
22729,61,251
21358,174,249
21295,214,247
14953,97,249
18701,70,249
18025,21,248
17046,189,248
16227,78,249
13173,24,249
11823,108,250
10350,445,249
7695,41,250
9405,69,248
5001,44,250
4745,37,248
3798,455,249
3273,31,253
3470,65,248
2263,149,249
327,135,251
1551,12,250
283,44,248
356,137,249
39681,99,249
35241,86,247
34761,53,248
32441,76,249
24764,51,250
27025,35,250
28874,153,248
27508,227,249
27738,76,250
23387,245,248
22317,82,248
21638,39,249
20102,79,249
19148,95,249
17391,164,247
16946,908,248
14684,83,248
13615,318,248
12160,191,249
12403,105,250
11983,53,248
3146,390,248
8937,27,250
8590,881,248
7570,65,250
6836,18,248
8483,45,248
4886,176,248
2653,90,249
2475,30,247
4924,86,247
1169,131,247
39085,80,248
36142,90,247
34036,403,252
33136,55,248
31192,63,251
29923,280,248
27533,180,249
25782,419,248
25531,53,246
25205,98,249
24608,67,248
22428,60,246
23285,62,249
23551,76,247
22563,30,246
22213,60,248
21554,150,246
19026,236,246
12471,94,252
14356,18,247
17327,94,247
14825,49,249
13166,33,246
9991,17,246
135,193,251
7435,61,246
5848,33,247
4651,50,248
4302,126,247
5140,39,248
3720,55,249
3871,42,249
4945,459,249
2656,160,250
5095,140,246
4309,56,249
1491,323,249
799,218,247
37212,102,247
35999,63,245
34568,363,246
32898,60,247
30616,37,244
29522,27,247
28986,32,247
26734,56,245
22914,62,248
25043,62,247
23263,49,247
17100,233,249
11331,19,245
10136,112,248
9461,225,246
9267,18,245
7017,9,245
6105,15,246
4607,65,247
3292,164,245
2134,82,248
2637,174,246
2611,606,246
4960,249,248
2217,429,249
4310,163,245
34362,62,246
30678,61,247
31346,10,250
30612,211,247
30095,42,247
29312,59,244
24917,30,246
24196,29,245
22877,200,246
21171,174,246
19970,262,244
18017,40,245
16701,38,246
15511,71,244
15382,176,245
15195,106,246
13952,31,246
12878,300,246
11582,29,244
10921,44,244
9183,50,244
10987,408,246
7016,41,245
10388,70,245
5932,32,245
9670,119,247
6521,59,243
5814,105,245
2399,37,246
1530,23,244
728,191,245
35763,63,248
34886,36,244
34712,146,247
33883,73,244
31546,58,244
29546,32,244
28683,33,247
27407,56,243
25974,76,248
25176,149,244
24161,222,244
21811,406,244
20077,212,244
19002,260,246
18781,58,246
16984,80,243
16274,38,243
16189,312,245
11894,401,243
11182,222,246
3395,121,243
8699,49,244
11477,186,244
10405,98,245
4386,17,243
2746,123,245
2728,232,244
2654,85,244
1930,100,244
1116,66,246
38180,22,244
34802,65,245
33135,39,243
32383,47,245
31180,523,244
31160,62,248
29987,412,244
25892,80,243
23840,156,243
22255,71,243
21737,33,243
21423,81,242
19051,424,244
11489,61,243
18589,44,244
17681,9,242
17509,81,243
17339,220,242
14185,83,244
12904,429,244
8457,92,243
2490,19,242
4798,118,242
7509,158,242
1233,68,244
5322,52,242
9383,90,242
4753,39,241
6337,72,243
3676,137,243
3546,673,242
5092,124,245
4905,210,243
1207,696,243
38822,44,249
36373,53,244
36351,73,243
36213,97,246
35466,60,243
34619,73,243
31184,38,242
29302,88,246
27493,106,245
24362,74,242
21694,41,243
20662,45,243
20447,81,241
20033,109,241
19339,131,243
18576,51,242
17688,39,241
17183,45,244
14908,67,242
14458,97,243
9984,41,244
13639,55,242
12908,318,243
11376,79,241
12209,65,242
10770,63,243
10896,23,242
13011,245,242
9721,17,243
7471,29,242
11154,340,242
5370,39,243
4135,55,243
39337,51,241
39037,41,244
32427,82,240
32238,65,241
31295,22,242
30953,289,243
30743,159,241
30203,91,242
29501,29,246
29388,48,242
29211,19,241
27715,135,243
27143,41,240
26518,105,240
26145,23,241
26080,17,241
23536,35,242
23083,125,242
21933,67,241
19136,67,241
19183,50,242
17423,131,240
14678,124,241
13603,86,241
13125,100,241
10972,120,241
9895,189,240
8086,245,241
7217,171,240
3359,40,240
9495,40,241
8203,476,240
2139,291,241
36632,48,244
35790,57,241
35393,115,241
34376,62,243
30503,1054,241
30406,77,239
28620,113,242
27726,165,243
27302,224,241
27223,62,240
20526,61,240
22214,334,244
21908,77,242
20713,31,239
19826,111,240
17214,592,241
9121,197,241
8754,167,239
11601,49,239
7061,80,240
7577,64,240
10558,68,239
5159,22,240
4764,181,241
4761,39,240
4682,185,241
2650,348,239
2641,56,241
2616,88,239
36096,125,242
36001,66,240
35668,100,241
35303,114,240
34312,74,240
33587,39,239
32970,43,242
32717,228,240
31905,106,239
31512,50,241
31214,339,238
31095,89,239
30483,19,239
28064,31,239
26853,84,240
25970,31,239
25428,355,238
24445,88,242
24352,142,238
16597,47,238
21674,243,239
20460,54,239
19483,91,238
19014,92,239
18778,86,240
18505,36,238
17485,117,240
16971,60,239
16392,240,239
17040,39,240
16451,32,240
10372,862,238
7684,96,238
7664,40,240
11067,69,238
2166,12,238
4789,56,239
